1.000000000000000000e+00
1.199999999999999956e+00
1.399999999999999911e+00
1.600000000000000089e+00
1.800000000000000044e+00
2.000000000000000000e+00
2.200000000000000178e+00
2.399999999999999911e+00
2.600000000000000089e+00
