-1.074271911344372938e+02
-1.075066642666022005e+02
-1.075012677645253376e+02
-1.074517330467123060e+02
-1.073813604920974996e+02
-1.073032098588909520e+02
-1.072245597463011677e+02
-1.071495736784045505e+02
-1.070807184880013665e+02
-1.070193882355484192e+02
-1.069661434551137233e+02
-1.069208680256462003e+02
-1.068840192706870482e+02
-1.068887639943665704e+02
-1.068903788545976710e+02
-1.068899442260023562e+02
-1.068882217641281898e+02
